cell,selection_source_cell,method,effective_gu,configuration,execution_ready
aagu015-u-pubmed-seed42-r0.05-gt_full/GNNDelete,aagu015-s-pubmed-seed42-r0.05/gt_full,GNNDelete,a723ff983ce1cb2331b6e346477e5869882c6f539291e2f8b7437859693327fe,generated/stage_u/pubmed-seed42-r0.05-gt_full.yaml,False
aagu015-u-pubmed-seed42-r0.05-gt_full/GIF,aagu015-s-pubmed-seed42-r0.05/gt_full,GIF,f195cd8423c2411ebf28eae6fde6e570c4dc0889409d0d62975c345b7bff12c5,generated/stage_u/pubmed-seed42-r0.05-gt_full.yaml,False
aagu015-u-pubmed-seed42-r0.05-gt_simple/GNNDelete,aagu015-s-pubmed-seed42-r0.05/gt_simple,GNNDelete,a723ff983ce1cb2331b6e346477e5869882c6f539291e2f8b7437859693327fe,generated/stage_u/pubmed-seed42-r0.05-gt_simple.yaml,False
aagu015-u-pubmed-seed42-r0.05-gt_simple/GIF,aagu015-s-pubmed-seed42-r0.05/gt_simple,GIF,f195cd8423c2411ebf28eae6fde6e570c4dc0889409d0d62975c345b7bff12c5,generated/stage_u/pubmed-seed42-r0.05-gt_simple.yaml,False
aagu015-u-pubmed-seed42-r0.05-legacy/GNNDelete,aagu015-s-pubmed-seed42-r0.05/legacy,GNNDelete,a723ff983ce1cb2331b6e346477e5869882c6f539291e2f8b7437859693327fe,generated/stage_u/pubmed-seed42-r0.05-legacy.yaml,False
aagu015-u-pubmed-seed42-r0.05-legacy/GIF,aagu015-s-pubmed-seed42-r0.05/legacy,GIF,f195cd8423c2411ebf28eae6fde6e570c4dc0889409d0d62975c345b7bff12c5,generated/stage_u/pubmed-seed42-r0.05-legacy.yaml,False
aagu015-u-pubmed-seed42-r0.05-p_graph/GNNDelete,aagu015-s-pubmed-seed42-r0.05/p_graph,GNNDelete,a723ff983ce1cb2331b6e346477e5869882c6f539291e2f8b7437859693327fe,generated/stage_u/pubmed-seed42-r0.05-p_graph.yaml,False
aagu015-u-pubmed-seed42-r0.05-p_graph/GIF,aagu015-s-pubmed-seed42-r0.05/p_graph,GIF,f195cd8423c2411ebf28eae6fde6e570c4dc0889409d0d62975c345b7bff12c5,generated/stage_u/pubmed-seed42-r0.05-p_graph.yaml,False
aagu015-u-pubmed-seed42-r0.05-p_point/GNNDelete,aagu015-s-pubmed-seed42-r0.05/p_point,GNNDelete,a723ff983ce1cb2331b6e346477e5869882c6f539291e2f8b7437859693327fe,generated/stage_u/pubmed-seed42-r0.05-p_point.yaml,False
aagu015-u-pubmed-seed42-r0.05-p_point/GIF,aagu015-s-pubmed-seed42-r0.05/p_point,GIF,f195cd8423c2411ebf28eae6fde6e570c4dc0889409d0d62975c345b7bff12c5,generated/stage_u/pubmed-seed42-r0.05-p_point.yaml,False
aagu015-u-pubmed-seed42-r0.05-p_simple/GNNDelete,aagu015-s-pubmed-seed42-r0.05/p_simple,GNNDelete,a723ff983ce1cb2331b6e346477e5869882c6f539291e2f8b7437859693327fe,generated/stage_u/pubmed-seed42-r0.05-p_simple.yaml,False
aagu015-u-pubmed-seed42-r0.05-p_simple/GIF,aagu015-s-pubmed-seed42-r0.05/p_simple,GIF,f195cd8423c2411ebf28eae6fde6e570c4dc0889409d0d62975c345b7bff12c5,generated/stage_u/pubmed-seed42-r0.05-p_simple.yaml,False
aagu015-u-pubmed-seed42-r0.05-r_point/GNNDelete,aagu015-s-pubmed-seed42-r0.05/r_point,GNNDelete,a723ff983ce1cb2331b6e346477e5869882c6f539291e2f8b7437859693327fe,generated/stage_u/pubmed-seed42-r0.05-r_point.yaml,False
aagu015-u-pubmed-seed42-r0.05-r_point/GIF,aagu015-s-pubmed-seed42-r0.05/r_point,GIF,f195cd8423c2411ebf28eae6fde6e570c4dc0889409d0d62975c345b7bff12c5,generated/stage_u/pubmed-seed42-r0.05-r_point.yaml,False
aagu015-u-pubmed-seed42-r0.05-random/GNNDelete,aagu015-s-pubmed-seed42-r0.05/random,GNNDelete,a723ff983ce1cb2331b6e346477e5869882c6f539291e2f8b7437859693327fe,generated/stage_u/pubmed-seed42-r0.05-random.yaml,False
aagu015-u-pubmed-seed42-r0.05-random/GIF,aagu015-s-pubmed-seed42-r0.05/random,GIF,f195cd8423c2411ebf28eae6fde6e570c4dc0889409d0d62975c345b7bff12c5,generated/stage_u/pubmed-seed42-r0.05-random.yaml,False
aagu015-u-pubmed-seed42-r0.05-tracin_cp_graph_3/GNNDelete,aagu015-s-pubmed-seed42-r0.05/tracin_cp_graph_3,GNNDelete,a723ff983ce1cb2331b6e346477e5869882c6f539291e2f8b7437859693327fe,generated/stage_u/pubmed-seed42-r0.05-tracin_cp_graph_3.yaml,False
aagu015-u-pubmed-seed42-r0.05-tracin_cp_graph_3/GIF,aagu015-s-pubmed-seed42-r0.05/tracin_cp_graph_3,GIF,f195cd8423c2411ebf28eae6fde6e570c4dc0889409d0d62975c345b7bff12c5,generated/stage_u/pubmed-seed42-r0.05-tracin_cp_graph_3.yaml,False
aagu015-u-pubmed-seed42-r0.05-tracin_cp_graph_6/GNNDelete,aagu015-s-pubmed-seed42-r0.05/tracin_cp_graph_6,GNNDelete,a723ff983ce1cb2331b6e346477e5869882c6f539291e2f8b7437859693327fe,generated/stage_u/pubmed-seed42-r0.05-tracin_cp_graph_6.yaml,False
aagu015-u-pubmed-seed42-r0.05-tracin_cp_graph_6/GIF,aagu015-s-pubmed-seed42-r0.05/tracin_cp_graph_6,GIF,f195cd8423c2411ebf28eae6fde6e570c4dc0889409d0d62975c345b7bff12c5,generated/stage_u/pubmed-seed42-r0.05-tracin_cp_graph_6.yaml,False
aagu015-u-pubmed-seed42-r0.05-tracin_cp_point_3/GNNDelete,aagu015-s-pubmed-seed42-r0.05/tracin_cp_point_3,GNNDelete,a723ff983ce1cb2331b6e346477e5869882c6f539291e2f8b7437859693327fe,generated/stage_u/pubmed-seed42-r0.05-tracin_cp_point_3.yaml,False
aagu015-u-pubmed-seed42-r0.05-tracin_cp_point_3/GIF,aagu015-s-pubmed-seed42-r0.05/tracin_cp_point_3,GIF,f195cd8423c2411ebf28eae6fde6e570c4dc0889409d0d62975c345b7bff12c5,generated/stage_u/pubmed-seed42-r0.05-tracin_cp_point_3.yaml,False
aagu015-u-pubmed-seed42-r0.05-tracin_cp_point_6/GNNDelete,aagu015-s-pubmed-seed42-r0.05/tracin_cp_point_6,GNNDelete,a723ff983ce1cb2331b6e346477e5869882c6f539291e2f8b7437859693327fe,generated/stage_u/pubmed-seed42-r0.05-tracin_cp_point_6.yaml,False
aagu015-u-pubmed-seed42-r0.05-tracin_cp_point_6/GIF,aagu015-s-pubmed-seed42-r0.05/tracin_cp_point_6,GIF,f195cd8423c2411ebf28eae6fde6e570c4dc0889409d0d62975c345b7bff12c5,generated/stage_u/pubmed-seed42-r0.05-tracin_cp_point_6.yaml,False
aagu015-u-pubmed-seed42-r0.05-tracin_cp_simple_3/GNNDelete,aagu015-s-pubmed-seed42-r0.05/tracin_cp_simple_3,GNNDelete,a723ff983ce1cb2331b6e346477e5869882c6f539291e2f8b7437859693327fe,generated/stage_u/pubmed-seed42-r0.05-tracin_cp_simple_3.yaml,False
aagu015-u-pubmed-seed42-r0.05-tracin_cp_simple_3/GIF,aagu015-s-pubmed-seed42-r0.05/tracin_cp_simple_3,GIF,f195cd8423c2411ebf28eae6fde6e570c4dc0889409d0d62975c345b7bff12c5,generated/stage_u/pubmed-seed42-r0.05-tracin_cp_simple_3.yaml,False
aagu015-u-pubmed-seed42-r0.05-tracin_cp_simple_6/GNNDelete,aagu015-s-pubmed-seed42-r0.05/tracin_cp_simple_6,GNNDelete,a723ff983ce1cb2331b6e346477e5869882c6f539291e2f8b7437859693327fe,generated/stage_u/pubmed-seed42-r0.05-tracin_cp_simple_6.yaml,False
aagu015-u-pubmed-seed42-r0.05-tracin_cp_simple_6/GIF,aagu015-s-pubmed-seed42-r0.05/tracin_cp_simple_6,GIF,f195cd8423c2411ebf28eae6fde6e570c4dc0889409d0d62975c345b7bff12c5,generated/stage_u/pubmed-seed42-r0.05-tracin_cp_simple_6.yaml,False
